Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
11741,Housekeeping,Marilynne Robinson,"Robinson, Marilynne",,"=""0312424094""","=""9780312424091""",3,3.81,Picador,Paperback,219,2004,1980,2019/06/16,2015/10/21,,,read,,,,1,0
4099,The Pragmatic Programmer: From Journeyman to Master,Dave         Thomas,"Thomas, Dave","Andy   Hunt, Ward Cunningham","=""020161622X""","=""9780201616224""",3,4.33,Addison-Wesley Professional,Paperback,321,1999,1999,2019/06/10,2016/10/17,,,read,,,,1,0
42818638,"Seculosity: How Career, Parenting, Technology, Food, Politics, and Romance Became Our New Religion and What to Do about It",David Zahl,"Zahl, David",,"=""1506449433""","=""9781506449432""",4,4.24,Fortress Press,Hardcover,250,2019,,2019/06/01,2019/05/11,,,read,,,,1,0
22501028,A Spool of Blue Thread,Anne Tyler,"Tyler, Anne",,"=""0385683421""","=""9780385683425""",4,3.44,Bond Street Books,Hardcover,358,2015,2015,2019/05/30,2019/05/18,,,read,,,,1,0
38796298,Dignity: Seeking Respect in Back Row America,Chris Arnade,"Arnade, Chris",,"=""0525534733""","=""9780525534730""",0,4.08,Sentinel,Hardcover,304,2019,2019,,2019/05/29,to-read,to-read (#31),to-read,,,,0,0
40273904,Early Riser,Jasper Fforde,"Fforde, Jasper",,"=""0670025038""","=""9780670025039""",3,3.87,Viking,Hardcover,402,2019,2018,2019/05/17,2019/04/30,,,read,,,,1,0
40828954,K: A History of Baseball in Ten Pitches (Random House Large Print),Tyler Kepner,"Kepner, Tyler",,"=""1984883291""","=""9781984883292""",4,4.10,Random House Large Print,Paperback,512,2019,2019,2019/05/08,2019/04/21,,,read,,,,1,0
762563,Ball Four,Jim Bouton,"Bouton, Jim",,"=""0020306652""","=""9780020306658""",0,4.05,Howell Book House,Paperback,465,1990,1970,,2019/05/05,to-read,to-read (#30),to-read,,,,0,0
31812079,The Potlikker Papers: A Food History of the Modern South,John T. Edge,"Edge, John T.",,"=""1594206554""","=""9781594206559""",2,3.81,Penguin Press,Hardcover,384,2017,2017,2019/04/30,2017/12/25,,,read,"Well researched & written. Had flashes of really interesting parts, but kinda felt all over the place and never could get into it. Sometimes it felt chronological, sometimes not. Some chapters were only kinda related to food.",,,1,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",5,3.85,Vintage Books ,Paperback,288,2010,2005,2019/04/28,2019/04/15,,,read,,,,1,0
461749,The Glory of Their Times: The Story of the Early Days of Baseball Told by the Men Who Played It,Lawrence S. Ritter,"Ritter, Lawrence S.",,"=""0688112730""","=""9780688112738""",0,4.37,William Morrow and Company,Paperback,360,1992,1966,,2019/04/22,to-read,to-read (#29),to-read,,,,0,0
33590210,An American Marriage,Tayari Jones,"Jones, Tayari",,"=""1616201347""","=""9781616201340""",4,3.94,Algonquin Books,Hardcover,308,2018,2018,2019/04/14,2018/12/31,,,read,,,,1,0
5439,Interpreter of Maladies,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618101365""","=""9780618101368""",0,4.18,Houghton Mifflin Harcourt,Hardcover,198,2000,1999,,2019/04/09,to-read,to-read (#28),to-read,,,,0,0
17728,The House of Mirth,Edith Wharton,"Wharton, Edith",Nina Bawden,"=""1844082938""","=""9781844082933""",0,3.97,Virago UK,Paperback,351,2006,1905,,2019/04/09,to-read,to-read (#27),to-read,,,,0,0
395042,Pnin,Vladimir Nabokov,"Nabokov, Vladimir",,"=""0679723412""","=""9780679723417""",3,3.88,Vintage,Paperback,191,1989,1957,2019/04/09,2019/03/27,,,read,,,,1,0
24612127,Reclaiming Conversation: The Power of Talk in a Digital Age,Sherry Turkle,"Turkle, Sherry",,"=""1594205558""","=""9781594205552""",4,3.81,Penguin Press,Hardcover,448,2015,2015,2019/03/31,2015/11/19,,,read,,,,1,0
30144735,Reset: Living a Grace-Paced Life in a Burnout Culture,David P. Murray,"Murray, David P.",,"=""1433555182""","=""9781433555183""",4,4.29,Crossway,Paperback,208,2017,2017,2019/03/27,2019/02/03,,,read,,,,1,0
40711380,The Municipalists,Seth Fried,"Fried, Seth",,"=""014313373X""","=""9780143133735""",3,3.58,Penguin Books,Paperback,272,2019,2019,2019/03/27,2019/03/23,,,read,Fun and quick. A classic “beach read”,,,1,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""""","=""""",2,4.08,Tor Books,Hardcover,472,2014,2006,2019/03/23,2019/02/14,,,read,"There were parts of this that seemed interesting and promising but this just never really took off for me. It was a bit of a chore to get through. The physics was kinda dense and it felt like the story and character development, which actually really could’ve been super interesting, took a back seat to the science. (In the author’s afterword he claimed science tells better stories than literature....uh, ok buddy)<br/><br/>Ending did get more interesting but felt it was just in there to set up the next book &#x1f937;‍♂️ ",,,1,0
31933204,City on the Verge: Atlanta and the Fight for America's Urban Future,Mark Pendergrast,"Pendergrast, Mark",,"=""0465094988""","=""9780465094981""",3,3.85,Basic Books,Kindle Edition,316,2017,,2019/03/09,2018/02/24,,,read,"The most interesting part about this book is that it sheds light on how a civic project like the BeltLine actually gets done. Its easy to have a narrative of developers vs. the city in projects like the BeltLine, but this book does a pretty good job of showing both parties are needed to effectively move the project forward<br/><br/>HOWEVER<br/><br/>1) If you don’t live in Atlanta, or don’t care about the goings-on in Atlanta you won’t care about the content of this book, yet there is a large chunk that basically goes through a high-level overview of each neighborhood the BeltLine goes through / will go through...which is pretty boring for anybody remotely familiar with Atlanta<br/><br/>2) The BeltLine is just one (albeit the largest and probably most significant) public works project going on in Atlanta yet the book at times frames it like the overall long term success of the city hinges on the project. Which I don’t think is true<br/><br/>Overall recommend if you’re looking for an interesting history on the BeltLine and its future ",,,1,0
31147541,Rules For Lying,Anne Corbitt,"Corbitt, Anne",,"=""0996259678""","=""9780996259675""",4,4.31,SEMO,Paperback,312,2016,,2019/03/08,2019/03/04,,,read,Passed along from a friend who knows the author. Cool reading a book where Atlanta plays a central role. Writing was really top notch. Some of the plot was a little far fetched and ... wonky? I guess,,,1,0
93050,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Louise Maude, Aylmer Maude, John Bayley","=""0679410007""","=""9780679410003""",5,4.10,Everyman's Library,Hardcover,963,1992,1878,2015/08/02,2015/07/13,,,read,,,,2,0
36794489,When Einstein Walked with Gödel: Excursions to the Edge of Thought,Jim Holt,"Holt, Jim",,"=""0374146705""","=""9780374146702""",0,4.04,"Farrar, Straus and Giroux",Hardcover,368,2018,2018,,2019/02/18,to-read,to-read (#26),to-read,,,,0,0
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets (Incerto),Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""0812975219""","=""9780812975215""",0,4.08,Random House Trade Paperbacks,Paperback,368,2005,2001,,2019/02/17,to-read,to-read (#25),to-read,,,,0,0
39975223,Letters to the Church,Francis Chan,"Chan, Francis",,"=""0830776583""","=""9780830776580""",3,4.28,David C Cook,Paperback,224,2018,2018,2019/02/02,2019/01/13,,,read,,,,1,0
884279,The Truth About Burnout: How Organizations Cause Personal Stress and What to Do About It,Christina Maslach,"Maslach, Christina",Michael P. Leiter,"=""0787908746""","=""9780787908744""",3,3.63,Jossey-Bass Inc Pub,Hardcover,186,1997,1997,2019/02/02,2019/01/22,,,read,This book is 20 years old and still is pretty relevant since most of the problems with companies that grow are people-related rather than whatever unique challenges of the business sector they are in. It was very dry and kinda hard to push through though.,,,1,0
34466963,Why We Sleep: Unlocking the Power of Sleep and Dreams,Matthew Walker,"Walker, Matthew",,"=""""","=""""",4,4.38,Scribner,Hardcover,368,2017,2017,2019/01/12,2018/11/17,,,read,"We all know sleep is important, but this book will convince you that sleep is fundamental to health & happiness. Hard to imagine not making getting enough sleep a priority after reading this",,,1,0
40694542,"You and I Eat the Same: On the Countless Ways Food and Cooking Connect Us to One Another (MAD Dispatches, Volume 1)",Chris Ying,"Ying, Chris","René Redzepi, MAD","=""1579658563""","=""9781579658564""",4,4.20,Artisan,Kindle Edition,217,2018,2018,2018/12/27,2018/11/25,,,read,,,,1,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",4,4.23,Crown Publishers,Hardcover,480,2011,2011,2019/01/05,2015/12/25,,,read,Lot's of nerd hate for this. Didn't think it tried to be anything more than what it's supposed to be: an entertaining and fun read.,,,1,0
35100,Battle Cry of Freedom: The Civil War Era,James M. McPherson,"McPherson, James M.",,"=""019516895X""","=""9780195168952""",0,4.39,Oxford University Press,Paperback,867,2003,1988,,2018/12/26,to-read,to-read (#24),to-read,,,,0,0
231813,The Pearl,John Steinbeck,"Steinbeck, John",,"=""014017737X""","=""9780140177374""",0,3.54,Penguin Books,Mass Market Paperback,90,2000,1947,,2018/12/05,to-read,to-read (#16),to-read,,,,0,0
37424706,The Art of Gathering: How We Meet and Why It Matters,Priya Parker,"Parker, Priya",,"=""1594634920""","=""9781594634925""",0,3.97,Riverhead Books,Hardcover,304,2018,2018,,2018/12/11,to-read,to-read (#17),to-read,,,,0,0
37945158,the messy middle,Jackson Greer,"Greer, Jackson",,"=""1542662648""","=""9781542662642""",0,5.00,CreateSpace Independent Publishing Platform,Paperback,68,2017,,,2018/12/11,to-read,to-read (#18),to-read,,,,0,0
231804,The Outsiders,S.E. Hinton,"Hinton, S.E.",,"=""""","=""""",0,4.13,Puffin Books (US/CAN),Mass Market Paperback,208,1997,1967,,2018/12/21,to-read,to-read (#19),to-read,,,,0,0
39507318,The Library Book,Susan Orlean,"Orlean, Susan",,"=""1476740186""","=""9781476740188""",0,3.89,Simon & Schuster,Hardcover,317,2018,2018,,2018/12/23,to-read,to-read (#20),to-read,,,,0,0
36220685,Chesapeake Requiem:  A Year with the Watermen of Vanishing Tangier Island,Earl Swift,"Swift, Earl",,"=""0062661396""","=""9780062661395""",0,4.10,Mariner Books,Hardcover,448,2018,2018,,2018/12/24,to-read,to-read (#21),to-read,,,,0,0
36628420,Melmoth,Sarah Perry,"Perry, Sarah",Jan Cramer,"=""006285643X""","=""9780062856432""",0,3.43,HarperAudio,Audiobook,,2018,2018,,2018/12/25,to-read,to-read (#22),to-read,,,,0,0
35581653,Feel Free: Essays,Zadie Smith,"Smith, Zadie",,"=""0698178882""","=""""",0,3.82,Penguin Books,Kindle Edition,464,2018,2018,,2018/12/25,to-read,to-read (#23),to-read,,,,0,0
35840657,Heart Berries,Terese Marie Mailhot,"Mailhot, Terese Marie",,"=""1619023342""","=""9781619023345""",3,3.83,Counterpoint Press,Hardcover,143,2018,2018,2018/12/25,2018/12/24,,,read,,,,1,0
38355410,Elevation,Stephen        King,"King, Stephen",,"=""1982102314""","=""9781982102319""",3,3.64,Scribner ,Hardcover,146,2018,2018,2018/12/25,2018/12/05,,,read,,,,1,0
508537,The Left-Hander Syndrome: The Causes and Consequences of Left-Handedness,Stanley Coren,"Coren, Stanley",,"=""0679744681""","=""9780679744689""",3,3.58,Vintage,Paperback,317,1993,1990,2018/09/17,2015/04/17,,,read,,,,1,0
313369,Nine Innings: The Anatomy of a Baseball Game,Daniel Okrent,"Okrent, Daniel",,"=""0618056696""","=""9780618056699""",4,4.05,Mariner Books,Paperback,304,2000,1985,2018/12/23,2015/04/27,,,read,,,,1,0
202220,Stevie Ray Vaughan : Caught in the Crossfire,Joe Nick Patoski,"Patoski, Joe Nick",Bill Crawford,"=""0316160695""","=""9780316160698""",4,4.14,"Little, Brown and Company",Paperback,313,1994,1993,2018/10/10,2015/05/19,,,read,,,,1,0
22237171,The World Beyond Your Head: On Becoming an Individual in an Age of Distraction,Matthew B. Crawford,"Crawford, Matthew B.",,"=""0374292981""","=""9780374292980""",4,3.79,"Farrar, Straus and Giroux",Hardcover,257,2015,2015,2018/11/22,2015/06/27,,,read,,,,1,0
7322998,In Pursuit of Silence: Listening for Meaning in a World of Noise,George Prochnik,"Prochnik, George",,"=""0385528884""","=""9780385528887""",3,3.47,Doubleday,Hardcover,342,2010,2010,2018/12/13,2018/07/26,,,read,,,,1,0
522525,"Mistakes Were Made, but Not by Me: Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",Carol Tavris,"Tavris, Carol",Elliot Aronson,"=""0151010986""","=""9780151010981""",3,4.04,Houghton Mifflin Harcourt,Hardcover,292,2007,2007,2018/09/06,2016/10/06,,,read,,,,1,0
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,"=""0375759239""","=""9780375759239""",3,3.83,Random House Publishing Group,Paperback,192,2002,1898,2018/12/21,2018/12/05,,,read,,,,1,0
22571737,The Turnip Princess and Other Newly Discovered Fairy Tales,Franz Xaver von Schönwerth,"Schönwerth, Franz Xaver von","Erika Eichenseer, Maria Tatar, Engelbert Süss","=""0143107429""","=""9780143107422""",3,3.62,Penguin Publishing Group,Paperback,264,2015,2015,2018/12/10,2015/12/08,,,read,,,,1,0
38900866,It Doesn't Have to Be Crazy at Work,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0062874780""","=""9780062874788""",4,4.01,Harper Business,Hardcover,240,2018,2018,2018/12/06,2018/11/30,,,read,,,,1,0
25430304,How to Set a Fire and Why,Jesse Ball,"Ball, Jesse",,"=""1101870583""","=""""",3,3.52,Pantheon,Paperback,320,2016,2016,2018/11/25,2016/08/31,,,read,,,,1,0
6426403,A Praying Life: Connecting With God In A Distracting World,Paul E. Miller,"Miller, Paul E.",,"=""1600063004""","=""9781600063008""",4,4.34,NavPress,Paperback,277,2009,2009,2018/11/23,2018/09/23,,,read,,,,1,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",5,4.29,Modern Library,Paperback,279,2023,1813,2018/11/22,2016/01/18,,,read,,,,1,0
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104093""","=""9780374104092""",3,3.78,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2018/10/30,2018/03/17,,,read,,,,1,0
146559,The Wild Palms,William Faulkner,"Faulkner, William",Adam Mars-Jones,"=""0679741933""","=""9780679741930""",3,3.87,Vintage,Paperback,304,1995,1939,2018/10/23,2017/04/02,,,read,,,,1,0
18890428,Confessions,Augustine of Hippo,"Hippo, Augustine of",R.S. Pine-Coffin,"=""""","=""""",4,3.98,Penguin,Kindle Edition,266,2003,378,2015/11/14,2015/09/16,,,read,,,,2,0
26154389,Zero K,Don DeLillo,"DeLillo, Don",,"=""1501135392""","=""9781501135392""",3,3.20,Scribner,Hardcover,274,2016,2016,2018/10/07,2017/01/06,,,read,,,,1,0
18131,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""0440498058""","=""9780440498056""",5,3.98,Yearling Books,Paperback,211,1973,1962,2018/09/27,2018/01/01,,,read,,,,1,0
38501,Ham on Rye,Charles Bukowski,"Bukowski, Charles",,"=""006117758X""","=""9780061177583""",3,4.14,Ecco,Paperback,288,2014,1982,2018/09/24,2016/07/10,,,read,,,,1,0
320553,Notes on the Synthesis of Form,Christopher W. Alexander,"Alexander, Christopher W.",,"=""0674627512""","=""9780674627512""",3,4.06,Harvard University Press,Paperback,224,1964,1964,2018/09/16,2015/03/24,,,read,,,,1,0
434286,Fathers and Sons,Ivan Turgenev,"Turgenev, Ivan",Rosemary Edmonds,"=""0140441476""","=""9780140441475""",4,3.99,Penguin Classics,Paperback,294,1965,1862,2018/09/13,2018/09/07,,,read,,,,1,0
10573526,Pale Fire,Vladimir Nabokov,"Nabokov, Vladimir",,"=""""","=""""",4,4.17,Vintage,Kindle Edition,322,2011,1962,2015/10/13,2015/05/27,,,read,"Interesting way to tell a story and Nabokov's prose is really, really, good. I liked it overall, but didn't love it. I wish Goodreads allowed half stars, but since Nabokov was a fussy man and threw lots of shade at Dostoevsky, it gets 3 stars.",,,2,0
20635987,The Promises of God: Discovering the One Who Keeps His Word,R.C. Sproul,"Sproul, R.C.",,"=""""","=""""",4,4.37,David C. Cook,Kindle Edition,276,2013,2013,2018/09/06,2018/07/29,,,read,,,,1,0
2602456,Distracted: The Erosion of Attention and the Coming Dark Age,Maggie   Jackson,"Jackson, Maggie",Bill McKibben,"=""1591026237""","=""9781591026235""",0,3.18,Prometheus,Hardcover,327,2008,2008,,2018/07/26,to-read,to-read (#15),to-read,,,,0,0
9778945,The Shallows: What the Internet Is Doing to Our Brains,Nicholas Carr,"Carr, Nicholas",,"=""0393339750""","=""9780393339758""",0,3.89,W. W. Norton & Company,Paperback,280,2011,2010,,2018/07/26,to-read,to-read (#14),to-read,,,,0,0
20405855,Assurance,John Owen,"Owen, John",,"=""1781912025""","=""9781781912027""",0,4.61,Christian Focus Publications,Kindle Edition,421,2013,1668,,2018/05/17,to-read,to-read (#13),to-read,,,,0,0
6667514,The Checklist Manifesto: How to Get Things Right,Atul Gawande,"Gawande, Atul",,"=""0805091742""","=""9780805091748""",0,4.04,Metropolitan Books,Hardcover,208,2009,2009,,2018/04/14,to-read,to-read (#12),to-read,,,,0,0
35259575,What Are We Doing Here?,Marilynne Robinson,"Robinson, Marilynne",,"=""0374282218""","=""9780374282219""",0,3.83,"Farrar, Straus and Giroux",Hardcover,336,2018,2018,,2018/01/30,to-read,to-read (#11),to-read,,,,0,0
29099264,The Cooking Gene: A Journey Through African American Culinary History in the Old South,Michael W. Twitty,"Twitty, Michael W.",,"=""0062379283""","=""9780062379283""",0,3.87,Amistad,ebook,480,2017,2017,,2017/12/24,to-read,to-read (#10),to-read,,,,0,0
29641,The End of the Affair,Graham Greene,"Greene, Graham",Monica Ali,"=""""","=""""",0,3.90,Vintage Classics,Paperback,160,2004,1951,,2017/09/26,to-read,to-read (#9),to-read,,,,0,0
2715,Salt: A World History,Mark Kurlansky,"Kurlansky, Mark",,"=""0142001619""","=""9780142001615""",0,3.75,Penguin Books,Paperback,484,2003,2002,,2017/08/07,to-read,to-read (#8),to-read,,,,0,0
34350046,The Kingdom,Emmanuel Carrère,"Carrère, Emmanuel",John Lambert,"=""""","=""""",0,3.96,Penguin,Kindle Edition,382,2017,2014,,2017/08/01,to-read,to-read (#7),to-read,,,,0,0
3836,Don Quixote,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes","Roberto González Echevarría, John Rutherford","=""""","=""""",0,3.90,Penguin Books,Paperback,1023,2003,1605,,2017/03/05,to-read,to-read (#5),to-read,,,,0,0
22542369,Biblical Theology: Old and New Testaments,Geerhardus Vos,"Vos, Geerhardus",,"=""1848714327""","=""9781848714328""",0,4.24,Banner of Truth,Hardcover,426,2014,1948,,2017/02/05,to-read,to-read (#6),to-read,,,,0,0
1117634,Small Is Beautiful: Economics as if People Mattered,Ernst F. Schumacher,"Schumacher, Ernst F.",,"=""0060916303""","=""9780060916305""",0,4.10,Harper Perennial,Paperback,352,1989,1973,,2017/02/02,to-read,to-read (#4),to-read,,,,0,0
24885533,The Paper Menagerie and Other Stories,Ken Liu,"Liu, Ken",,"=""1481442546""","=""9781481442541""",0,4.36,Gallery / Saga Press,Hardcover,450,2016,2016,,2017/01/01,to-read,to-read (#3),to-read,,,,0,0
116933,Personal Memoirs,Ulysses S. Grant,"Grant, Ulysses S.",Geoffrey Perrett,"=""0965393429""","=""9780965393423""",0,4.11,Modern Library,Hardcover,702,1999,1885,,2016/12/16,to-read,to-read (#2),to-read,,,,0,0
6759,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""""","=""""",0,4.25,Back Bay Books,Paperback,1088,2005,1996,,2015/11/16,to-read,to-read (#1),to-read,,,,0,0
28251002,The Nix,Nathan  Hill,"Hill, Nathan",,"=""110194661X""","=""9781101946619""",4,4.08,Knopf,Hardcover,625,2016,2016,2018/08/27,2018/07/27,,,read,,,,1,0
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,"=""0007202326""","=""9780007202324""",5,4.01,HarperCollins Publishers,Paperback,288,2005,1956,2018/08/02,2018/07/29,,,read,,,,1,0
9859899,The Pleasures of Reading in an Age of Distraction,Alan Jacobs,"Jacobs, Alan",,"=""0199747490""","=""9780199747498""",4,3.94,Oxford University Press,Hardcover,162,2011,2011,2018/07/26,2017/09/06,,,read,,,,1,0
3104354,Hunger,Knut Hamsun,"Hamsun, Knut","Robert  Bly, Paul Auster","=""0374531102""","=""9780374531102""",4,4.05,"Farrar, Straus and Giroux",Paperback,242,2008,1890,2018/07/26,2018/02/11,,,read,,,,1,0
30010106,Liturgy of the Ordinary: Sacred Practices in Everyday Life,Tish Harrison Warren,"Warren, Tish Harrison",Andy Crouch,"=""0830846239""","=""9780830846238""",5,4.32,InterVarsity Press,Paperback,184,2016,2016,2018/07/19,2017/08/20,,,read,,,,1,0
